Compound_ID,Protein_ID,Label
DB02046,Q9UKQ2,1
DB04034,Q9NYY3,0
DB02620,P18031,1
DB07766,P04015,0
DB01992,P0A6R0,1
DB08738,P60906,0
DB01591,P20309,1
DB04846,Q93083,0
DB04746,Q6A8X5,1
DB06710,Q9RRU8,0
DB05075,P17948,1
DB06945,P48067,0
DB03171,P0A2K1,1
DB14069,P00441,0
DB00653,Q02641,1
DB01738,P0ADA1,0
DB09089,P11229,1
DB02220,P52758,0
DB00483,P08172,1
DB03897,Q00080,0
DB04618,P04746,1
DB00330,P38516,0
DB07957,Q9UNI1,1
DB02660,O95881,0
DB08185,P0DOY6,1
DB08437,P45314,0
DB01205,P78334,1
DB02599,P02675,0
DB14533,P14923,1
DB04414,P19367,0
DB00128,P14868,1
DB00902,P51648,0
DB07234,P49137,1
DB05490,P14262,0
DB03247,P10340,1
DB01261,P19235,0
DB01163,Q8DR59,1
DB08561,Q8I5H4,0
DB02142,O15382,1
DB08573,P13726,0
DB07052,P9WGV3,1
DB00944,F5HGI9,0
DB00171,Q5T6L4,1
DB01345,Q9NWM0,0
DB02027,P29474,1
DB00395,P13501,0
DB06413,Q01959,1
DB11477,O87949,0
DB08366,P0AAI5,1
DB08349,P56740,0
DB00568,O43497,1
DB02751,Q9GZZ6,0
DB08896,P35916,1
DB02445,O60931,0
DB01353,P31644,1
DB04844,P35222,0
DB07490,P00363,1
DB06939,P39900,0
DB12010,Q9NWZ3,1
DB02816,P17802,0
DB11363,Q9UM73,1
DB03928,P25052,0
DB05470,P01375,1
DB05475,P56537,0
DB00491,Q8TET4,1
DB02077,P16109,0
DB11901,Q9UN88,1
DB07247,P30038,0
DB12107,P05364,1
DB00692,P56537,0
DB07783,P00813,1
DB00416,P13637,0
DB07621,P11509,1
DB00605,Q8IKM6,0
DB08814,P35228,1
DB07949,P01579,0
DB03147,P00387,1
DB02865,Q9WMX2,0
DB00420,P28223,1
DB01944,P00709,0
DB06421,Q02880,1
DB03876,P07478,0
DB00171,Q9NR19,1
DB00115,Q8TF61,0
DB00148,P48029,1
DB07311,P35913,0
DB03419,Q8X444,1
DB02813,P39646,0
DB08949,P49019,1
DB02216,P49721,0
DB01186,P35368,1
DB07661,P08246,0
DB03726,P07998,1
DB00916,P0AD64,0
DB01373,P05187,1
DB05414,P0A2W7,0
DB01097,P35869,1
DB01010,P37062,0
DB08231,P9WPF1,1
DB08378,Q99808,0
DB02845,P22303,1
DB08303,P54710,0
DB03528,P0ABP8,1
DB04477,P0AG82,0
DB02644,P35228,1
DB12379,Q93CA2,0
DB01595,P31644,1
DB06948,P06312,0
DB00227,Q92769,1
DB11963,Q939D2,0
DB01283,P23219,1
DB01590,P0AC41,0
DB14539,P14060,1
DB09280,P13501,0
DB00691,P12821,1
DB01173,P16502,0
DB02262,P0A7E1,1
DB01237,P00352,0
DB01394,Q9H4B7,1
DB04401,P22830,0
DB00376,P20309,1
DB01420,Q6A8X5,0
DB02726,P00943,1
DB07510,P0A6H7,0
DB04516,Q9NPH2,1
DB00389,P08244,0
DB01427,Q07343,1
DB02152,P03300,0
DB14011,P47775,1
DB08637,P40394,0
DB14533,P05109,1
DB01663,P09788,0
DB12278,Q13936,1
DB08395,P11684,0
DB01031,P00915,1
DB03782,P00490,0
DB00816,P07550,1
DB00127,P09493,0
DB01427,P01375,1
DB03924,P52209,0
DB00963,P35354,1
DB11640,P05165,0
DB01496,P14867,1
DB04352,P47775,0
DB00162,Q9NYR8,1
DB06834,P17174,0
DB05260,P31350,1
DB04452,Q93LD7,0
DB06229,P18089,1
DB09069,P26439,0
DB12010,Q9UPZ9,1
DB01013,Q873X9,0
DB00682,O75469,1
DB01773,P0A759,0
DB07685,P24941,1
DB01782,O00763,0
DB08766,P28838,1
DB06902,Q9FCA6,0
DB07309,P50579,1
DB08564,P56181,0
DB03909,P00558,1
DB04462,P25787,0
DB01392,P08908,1
DB07312,Q96BH3,0
DB03592,Q81VW8,1
DB00798,P00720,0
DB03088,Q03403,1
DB14064,Q06323,0
DB00855,P13716,1
DB08255,Q9NS40,0
DB01595,P47869,1
DB14583,Q96LZ3,0
DB06486,O14965,1
DB06268,Q7L266,0
DB09555,P35367,1
DB12329,Q14103,0
DB03350,P0A2Y7,1
DB03488,P43912,0
DB03366,P99999,1
DB03408,Q8I5Y3,0
DB03912,Q9WZK0,1
DB00617,P03355,0
DB03355,Q8NW68,1
DB04095,Q9Y234,0
DB07448,P28838,1
DB00988,P9WNL7,0
DB11901,P47869,1
DB01902,Q9UKQ2,0
DB00637,P35367,1
DB02056,O75880,0
DB00145,Q9Y345,1
DB04765,Q00975,0
DB04233,Q9RBW8,1
DB06947,Q92772,0
DB00114,P19113,1
DB07153,Q52369,0
DB00228,P78334,1
DB02080,P77444,0
DB00555,O00591,1
DB02359,P13945,0
DB00456,P00811,1
DB04009,P36021,0
DB03210,P95468,1
DB00770,Q8T8E9,0
DB00143,P21266,1
DB07212,P16088,0
DB00172,Q99884,1
DB07913,P94622,0
DB07486,P20701,1
DB02378,P63000,0
DB01878,P03372,1
DB07728,Q96GA7,0
DB00454,Q01959,1
DB07520,Q9NR82,0
DB04241,P16932,1
DB06209,Q9I596,0
DB00191,P27338,1
DB06956,P00156,0
DB09130,P29034,1
DB04343,Q8N5Z0,0
DB03017,P23008,1
DB07044,Q16513,0
DB08810,P28223,1
DB04751,P15291,0
DB00698,P52647,1
DB09351,Q86VU5,0
DB04953,Q9NR82,1
DB01066,P62508,0
DB00842,P28476,1
DB00669,P63261,0
DB05490,P37231,1
DB12010,P40939,0
DB07766,Q9UQM7,1
DB07880,P9WPQ5,0
DB05107,P11413,1
DB08140,P11712,0
DB01221,P11229,1
DB00603,P61160,0
DB03049,P77444,1
DB07170,Q99653,0
DB08360,P68400,1
DB08494,P17584,0
DB06479,P27815,1
DB07793,Q9HBK9,0
DB00522,P05981,1
DB07445,P30556,0
DB00871,P08588,1
DB02482,P97084,1
DB03484,Q84II6,0
DB04541,P11797,1
DB01820,P08192,0
DB03037,Q53908,1
DB01793,Q5T6L4,0
DB12010,O00444,1
DB04514,P49788,0
DB00800,P18825,1
DB05424,P0A333,0
DB00133,P35520,1
DB07754,P39767,0
DB14006,Q9Y5K3,1
DB06634,P0AEG6,0
DB00521,P07550,1
DB14517,Q14749,0
DB00734,P28221,1
DB09027,P13632,0
DB12010,P41240,1
DB02125,Q9L5C7,0
DB01942,Q5SHZ4,1
DB00537,P54646,0
DB04894,P30874,1
DB04606,P02144,0
DB03716,Q70GK9,1
DB09333,P26662,0
DB04447,P06988,1
DB00261,P0A115,0
DB00191,P23975,1
DB00412,P37551,0
DB07098,Q5G940,1
DB07622,Q9R5V5,0
DB08283,P04062,1
DB13952,P62580,0
DB00805,P41595,1
DB08068,Q13564,0
DB12010,P42679,1
DB07896,P21673,0
DB00571,P08908,1
DB03196,P01270,0
DB00415,Q16348,1
DB07855,Q9X6V3,0
DB04701,P28161,1
DB08506,Q9UKV0,0
DB07227,P49354,1
DB06875,Q14573,0
DB04605,Q57VC7,1
DB07880,Q888A4,0
DB06579,P31644,1
DB00979,P01008,0
DB00120,Q9UHI5,1
DB03153,Q9GZP0,0
DB00197,Q03181,1
DB07291,P54687,0
DB01327,P60568,1
DB07804,P40925,0
DB00219,P11229,1
DB08486,P05100,0
DB01727,P77541,1
DB06281,Q9UIK4,0
DB08582,P26663,1
DB03750,P96618,0
DB01708,P10275,1
DB07059,P37747,0
DB08889,P28074,1
DB08641,P83797,0
DB00273,P31644,1
DB01496,Q6UWN8,0
DB03687,Q46893,1
DB02299,P20132,0
DB03745,Q5SIR5,1
DB04714,Q04782,0
DB03959,P05230,1
DB04455,P43683,0
DB00951,P9WGR1,1
DB01077,Q9HBH9,0
DB03773,P26827,1
DB06211,Q9AGP8,0
DB01987,P94692,1
DB07632,Q8V397,0
DB08516,P27338,1
DB01830,P30519,0
DB12961,Q15722,1
DB07508,O34002,0
DB00408,P47898,1
DB08456,B2ZTR6,0
DB13956,P37059,1
DB07109,O14756,0
DB09231,O60840,1
DB09211,Q8IWL2,0
DB00120,P17735,1
DB07187,Q91RS4,0
DB00157,O95182,1
DB04199,Q5L478,0
DB03461,P00325,1
DB02496,P25524,0
DB12010,Q9H2G2,1
DB01016,P24158,0
DB01263,P10613,1
DB07801,P08773,0
DB00995,P30044,1
DB00723,P55786,0
DB03685,Q5KUI3,1
DB03148,P02647,0
DB01595,P18505,1
DB04183,P14679,0
DB00162,Q9HBH5,1
DB06882,Q9RUZ0,0
DB08256,P34913,1
DB00267,P0AA43,0
DB00483,Q15822,1
DB02200,Q91CQ6,0
DB09130,P15814,1
DB03470,P01019,0
DB04147,P06009,1
DB09418,D2YW37,0
DB00127,P11926,1
DB01280,P07355,0
DB01593,P06396,1
DB09460,P0A955,0
DB08895,O60674,1
DB04108,P00387,0
DB07879,P56524,1
DB00657,P56740,0
DB00493,B2ZTR6,1
DB03273,O75380,0
DB00949,Q13224,1
DB08479,P0ABA0,0
DB03803,P03366,1
DB04905,P25788,0
DB01622,P14416,1
DB00335,P38940,0
DB04642,P11217,1
DB08706,P04391,0
DB00661,O00305,1
DB02679,Q3JWH7,0
DB03419,Q9NWZ5,1
DB07061,Q8GMG0,0
DB12323,P00519,1
DB07225,P51160,0
DB00396,P06401,1
DB07909,P9WI73,0
DB07290,P15917,1
DB08486,P21340,0
DB01355,P36544,1
DB06967,O31156,0
DB01734,P18031,1
DB08053,P13945,0
DB01559,P18507,1
DB06928,P12821,0
DB01558,Q8N1C3,1
DB02336,Q54873,0
DB07918,P0AAJ3,1
DB03500,Q9GZR5,0
DB01667,P00491,1
DB00517,P45510,0
DB09076,P08912,1
DB13994,Q75WK2,0
DB03686,P09211,1
DB03570,P48544,0
DB06210,P40238,1
DB00388,P81040,0
DB06841,P00734,1
DB01205,P00322,0
DB01019,P08172,1
DB08376,P37088,0
DB00555,P18507,1
DB03350,P55263,0
DB01365,P13945,1
DB00481,Q07001,0
DB08877,O60674,1
DB00231,P15770,0
DB00726,P08173,1
DB08873,P23284,0
DB01186,P28221,1
DB02940,C0H5C2,0
DB12010,O95835,1
DB03052,Q9UQQ2,0
DB01407,P01138,1
DB03522,Q8MU52,0
DB03496,P11802,1
DB01105,P13376,0
DB11638,P46781,1
DB03961,P0A6K3,0
DB13994,P34903,1
DB04288,Q9H015,0
DB00415,Q75Y35,1
DB00928,Q9Y5R2,0
DB03619,Q7Z2Z2,1
DB06861,P00973,0
DB00241,P28472,1
DB07749,P80371,0
DB03685,Q9WZI0,1
DB01597,P0A7E1,0
DB01942,P77454,1
DB08678,P69908,0
DB00755,P02753,1
DB04787,Q9GV41,0
DB01782,P33981,1
DB03170,P9WG35,0
DB04835,P51681,1
DB02800,Q13370,0
DB03247,Q9RYU4,1
DB07038,P19883,0
DB02709,P54577,1
DB02324,P0AEG4,0
DB00127,Q9NWM0,1
DB02717,P08912,0
DB01544,P18507,1
DB00495,Q9UG56,0
DB09517,P02792,1
DB01420,P17252,0
DB06956,P07900,1
DB08741,P10384,0
DB09059,P30559,1
DB08236,Q7SIA3,0
DB05676,P60568,1
DB05223,B2ZTR6,0
DB11638,Q8I6U8,1
DB08573,Q16850,0
DB08864,Q72547,1
DB02809,P41252,0
DB01117,Q02768,1
DB02924,P25815,0
DB01624,P08913,1
DB03254,P30920,0
DB01992,Q9HYX1,1
DB08347,P02689,0
DB12010,Q13546,1
DB06586,O75891,0
DB00172,Q32P28,1
DB07819,Q8DP79,0
DB02559,P16184,1
DB04397,P24093,0
DB06518,Q16539,1
DB04103,O77361,0
DB01594,P78334,1
DB03510,P28861,0
DB08153,P08238,1
DB03017,Q56148,0
DB09061,P36544,1
DB00170,Q9H0K1,0
DB09239,P35348,1
DB00741,P0A7G9,0
DB12695,P04792,1
DB02907,P01709,0
DB00665,P10275,1
DB02128,P0DM80,0
DB07763,P07919,1
DB09120,P53350,0
DB08080,Q969V6,1
DB07808,P26841,0
DB04149,Q07343,1
DB04453,P63092,0
DB00514,P36544,1
DB02233,Q13427,0
DB11638,P62857,1
DB01113,P11226,0
DB00201,P30542,1
DB00221,P07202,0
DB14533,P46939,1
DB03255,P46828,0
DB07823,Q9L5C8,1
DB06933,Q96KS0,0
DB04083,P12995,1
DB08777,Q02054,0
DB03663,P24941,1
DB02987,Q91RS4,0
DB03366,P06988,1
DB06258,P22001,0
DB03995,O69007,1
DB00203,P22792,0
DB04930,P35498,1
DB01357,P09488,0
DB07954,P18545,1
DB13074,P35908,0
DB06989,P23467,1
DB03057,Q86YZ3,0
DB01708,P31644,1
DB07379,P0A786,0
DB14146,P41145,1
DB04012,Q99808,0
DB02101,P15121,1
DB07060,P06753,0
DB03991,P12564,1
DB04552,Q15722,0
DB04216,P68400,1
DB07293,Q9P2E9,0
DB00381,Q8IZS8,1
DB02276,Q56308,0
DB02655,P43133,1
DB07934,P02918,0
DB00690,P47869,1
DB08461,Q00535,0
DB05428,Q16881,1
DB01911,Q5SL87,0
DB01203,P07550,1
DB07883,P0AGC3,0
DB01569,P80365,1
DB11712,P0A6Q3,0
DB11817,P23458,1
DB04164,O77361,0
DB01548,O60858,1
DB08383,P00497,0
DB01992,P07108,1
DB06951,P17584,0
DB02379,P0AEX9,1
DB08124,P16219,0
DB00777,P14416,1
DB01756,P04531,0
DB01670,Q06174,1
DB04446,P29323,0
DB12789,Q9Y5Y4,1
DB07409,P29894,0
DB04299,P95468,1
DB04451,P04164,0
DB06725,P23219,1
DB01333,P36405,0
DB00477,P20309,1
DB04136,Q46220,0
DB06834,P43405,1
DB07163,Q8NMG3,0
DB01956,Q8N1C3,1
DB06867,Q8IWL2,0
DB07584,P31749,1
DB06196,O15399,0
DB04287,P14555,1
DB02735,Q00532,0
DB03010,P07437,1
DB13746,P12429,0
DB06678,P41595,1
DB06124,Q03393,0
DB00659,O15399,1
DB01366,Q71LY2,0
DB03226,P01112,1
DB06951,Q969I3,0
DB00231,A8MPY1,1
DB04543,P30038,0
DB07648,O14757,1
DB07577,P15336,0
DB05792,Q5T1J1,1
DB06972,P13009,0
DB03584,O85465,1
DB07344,P0AA43,0
DB07913,Q9UBX1,1
DB07298,Q9UNQ0,0
DB00157,P07195,1
DB08712,P12814,0
DB09213,P00750,1
DB00730,P21397,0
DB04147,P98002,1
DB01565,P48181,0
DB07710,P00918,1
DB03268,P08164,0
DB02580,Q2LU76,1
DB11949,O95865,0
DB11901,P48169,1
DB12610,P14174,0
DB00546,P28472,1
DB05944,Q00613,0
DB00936,P23219,1
DB06481,Q51225,0
DB04395,P68133,1
DB07647,Q9S400,0
DB11638,Q8IL86,1
DB05790,Q02834,0
DB13967,P02768,1
DB03246,Q8IJN7,0
DB03028,P07339,1
DB07079,P13568,0
DB00887,Q9H2X9,1
DB01784,P24557,0
DB09274,P04926,1
DB02014,Q8N159,0
DB01614,P08908,1
DB06698,P08908,0
DB00171,P33121,1
DB02347,P19652,0
DB09285,P09917,1
DB04190,Q15031,0
DB01050,P13569,1
DB02823,P43353,0
DB03748,P33247,1
DB07145,O15375,0
DB01595,P28472,1
DB04216,Q01082,0
DB03147,P9WHH7,1
DB03041,P97253,0
DB00929,P35408,1
DB06958,Q13233,0
DB02415,P06971,1
DB00891,P35590,0
DB04836,P23975,1
DB04491,P51161,0
DB06157,P16615,1
DB01141,Q14123,0
DB00242,P56282,1
DB03771,P16455,0
DB09130,P23528,1
DB03559,P39905,0
DB03088,O43612,1
DB07058,P39045,0
DB03247,O34974,1
DB00941,Q05586,0
DB00973,P35610,1
DB01866,Q9R381,0
DB04116,P00722,1
DB06696,P04179,0
DB08237,Q9UBT6,1
DB07601,P37330,0
DB03280,P23919,1
DB07975,P0A434,0
DB08755,P25774,1
DB07165,P25275,0
DB02506,Q13362,1
DB00544,P69903,0
DB03461,P42330,1
DB08359,P13817,0
DB01031,P00918,1
DB06311,P08708,0
DB00245,Q01959,1
DB04624,P00909,0
DB13191,P06732,1
DB07832,P41789,0
DB01045,Q16850,1
DB08786,P43487,0
DB09030,P25116,1
DB01196,Q99829,0
DB01942,O34714,1
DB06736,P13631,0
DB00131,Q13131,1
DB01189,Q93LQ9,0
DB07374,P62750,1
DB00267,A0A0H3K1U2,0
DB03754,P06653,1
DB08692,P40306,0
DB00357,P05108,1
DB06021,P62857,0
DB08460,P04585,1
DB03012,Q8NFA2,0
DB04272,Q04095,1
DB04480,P17584,0
DB03088,Q701N4,1
DB07797,Q9RRU8,0
DB08453,P83793,1
DB02652,O43570,0
DB11638,Q27743,1
DB04410,P84098,0
DB04210,P01556,1
DB03935,Q8IDI5,0
DB07168,Q13554,1
DB08203,A0A0H2XJ39,0
DB02995,P33038,1
DB07360,P09493,0
DB06616,P12931,1
DB01150,P47944,0
DB03401,P51178,1
DB00527,Q9Y6F1,0
DB01050,Q07869,1
DB03470,Q15120,0
DB00724,Q9NYK1,1
DB05540,Q9BRS2,0
DB00672,Q09428,1
DB03444,P30920,0
DB00312,P43681,1
DB06696,P39265,0
DB00472,P32297,1
DB08705,P03234,0
DB14487,P68104,1
DB02616,P55157,0
DB04875,P29466,1
DB08838,P32929,0
DB11760,Q9UGN5,1
DB08838,P27348,0
DB08390,P26663,1
DB08382,P45059,0
DB01942,Q13363,1
DB03450,Q7Z406,0
DB00886,P08473,1
DB04592,P16608,0
DB00142,P43005,1
DB06595,Q9KL51,0
DB09283,Q14123,1
DB00765,P00183,0
DB01592,Q9BY41,1
DB08704,Q02750,0
DB01034,P49327,1
DB07999,Q06528,0
DB01452,P23141,1
DB03811,O00305,0
DB01159,O00591,1
DB08137,P63208,0
DB08690,P0AC41,1
DB00563,P27302,0
DB05936,P29275,1
DB07884,Q99623,0
DB01593,P02671,1
DB07271,O43676,0
DB00833,Q8XJ01,1
DB04794,P29723,0
DB01151,P31645,1
DB00333,P06968,0
DB04454,P01133,1
DB08404,P27828,0
DB14487,P80748,1
DB07634,P80303,0
DB11638,Q8IJA9,1
DB08869,P80099,0
DB06702,P08172,1
DB07665,P00748,0
DB01164,Q99584,1
DB07005,P50440,0
DB03206,P05618,1
DB00014,P09936,0
DB02370,Q9X1K9,1
DB00532,P0A716,0
DB04539,P0A6D3,1
DB03585,Q52546,0
DB01972,P0AG16,1
DB01863,P80294,0
DB01200,P28221,1
DB04741,Q51782,0
DB08116,P0AD64,1
DB01190,Q9HBH1,0
DB04869,Q16602,1
DB07294,Q6P3R8,0
DB00508,P21728,1
DB08492,Q54276,0
DB01036,P11229,1
DB07804,P51003,0
DB02715,P03372,1
DB06268,P00395,0
DB02854,Q8NBQ5,1
DB03286,P08773,0
DB03177,Q05603,1
DB01677,Q14432,0
DB02363,P0ABQ4,1
DB01236,Q9NSE4,0
DB00964,P35348,1
DB07335,Q99735,0
DB01054,P54289,1
DB02717,P0DOY7,0
DB09147,P02792,1
DB04624,P01375,0
DB00420,P08172,1
DB14488,P15336,0
DB03088,P04746,1
DB02987,P14621,0
DB00611,P41145,1
DB02190,P41007,0
DB03605,P26663,1
DB08523,Q8ZKF6,0
DB09232,P54284,1
DB01918,P56937,0
DB12010,Q8N5S9,1
DB07124,P57078,0
DB01199,P36544,1
DB03650,P51003,0
DB03016,P07477,1
DB04214,A9CJ63,0
DB00801,P14867,1
DB08533,P05162,0
DB01629,P12758,1
DB04014,O95835,0
DB03389,Q59675,1
DB00625,Q9I7A8,0
DB08732,A7J8L3,1
DB08544,Q00975,0
DB00182,P35368,1
DB02129,P63316,0
DB01388,Q02641,1
DB13955,O75746,0
DB06016,P28223,1
DB01909,P33402,0
DB00120,Q9NSD9,1
DB04352,Q79FX8,0
DB08239,P52732,1
DB01217,Q81L49,0
DB03991,P32884,1
DB07529,O15379,0
DB04141,Q9UDW1,1
DB11477,P04015,0
DB01019,P11229,1
DB08401,Q51948,0
DB02305,Q59288,1
DB01153,O43772,0
DB11638,Q8II73,1
DB02278,Q08853,0
DB03958,P0CK31,1
DB03974,Q00441,0
DB04537,P23381,1
DB03102,P61177,0
DB07403,Q15118,1
DB07909,Q15910,0
DB00408,P25021,1
DB02382,O75489,0
DB01593,P78330,1
DB08241,Q9I5F3,0
DB01199,P46098,1
DB04853,P46336,0
DB03428,P06493,1
DB02885,Q8II92,0
DB04269,P07477,1
DB03918,P01127,0
DB06623,P08913,1
DB08809,P53554,0
DB00760,P24228,1
DB08308,P08179,0
DB00458,Q9NZV8,1
DB07055,P14555,0
DB00805,P28223,1
DB07952,Q8IU85,0
DB02593,P25910,1
DB02249,P09391,0
DB09028,P36544,1
DB01888,Q8IEN3,0
DB08437,Q96L21,1
DB12693,P14061,0
DB04087,P0A6L0,1
DB04151,Q9NUB1,0
DB00217,P18825,1
DB02338,P07498,0
DB06986,P11217,1
DB08370,P19883,0
DB01966,P07602,1
DB03160,P15636,0
DB00413,P14416,1
DB08130,P08648,0
DB01024,P20839,1
DB01091,P02924,0
DB02733,Q07785,1
DB05868,P08238,0
DB02527,Q98GN8,1
DB03306,P61987,0
DB00697,P18089,1
DB07046,Q9H306,0
DB01591,P08173,1
DB04523,Q59FW3,0
DB01593,P19823,1
DB03148,P0A915,0
DB07890,P00929,1
DB02061,Q8IL88,0
DB00905,P42330,1
DB07249,Q04095,0
DB02451,P16233,1
DB01586,P0AFM2,0
DB00537,P11388,1
DB04040,P9WQ77,0
DB12307,P35968,1
DB08346,Q96EY8,0
DB01254,P51692,1
DB04246,Q8VUT0,0
DB09194,P18825,1
DB02935,P9WNL5,0
DB07117,P14780,1
DB08227,P13866,0
DB05412,P00403,1
DB02933,P35498,0
DB04570,P02918,1
DB03136,P69923,0
DB12010,P78356,1
DB04316,Q9Y600,0
DB00603,P03372,1
DB11632,P52270,0
DB00349,O00591,1
DB02929,P0AA43,0
DB01812,P07998,1
DB05792,P02649,0
DB00421,Q13698,1
DB08227,O25608,0
DB00402,O14764,1
DB08669,P01593,0
DB01413,P0AD65,1
DB07488,P35626,0
DB00313,Q02218,1
DB01118,P09546,0
DB06211,P02919,1
DB02359,Q9L5C7,0
DB04125,P07477,1
DB07072,Q8RJN5,0
DB00129,Q9Y619,1
DB02843,Q9H422,0
DB00157,P07864,1
DB02595,P34897,0
DB06749,Q9NPD5,1
DB03148,Q9ZB17,0
DB06579,P18507,1
DB01816,P26221,0
DB12010,Q13873,1
DB12518,P19624,0
DB00456,P0A3M6,1
DB07956,P38606,0
DB02976,Q93EK7,1
DB03127,P24474,0
DB01567,Q8N1C3,1
DB01092,P0A751,0
DB14491,P02787,1
DB08907,P09237,0
DB03445,P0AD64,1
DB00925,Q54276,0
DB01142,P28223,1
DB02236,P10614,0
DB00384,P51168,1
DB08596,P33905,0
DB02379,P0AEK4,1
DB03721,P02778,0
DB00988,P08908,1
DB06203,P35080,0
DB04513,P0DP25,1
DB00283,O43837,0
DB07120,P00734,1
DB02702,Q3JUV5,0
DB07594,P08238,1
DB06292,P0ABF6,0
DB12010,Q13557,1
DB02531,P17540,0
DB00741,P14060,1
DB01756,P25779,0
DB08235,P61160,1
DB08055,P35968,0
DB11638,Q08853,1
DB06999,Q00796,0
DB08807,P07550,1
DB02812,P62617,0
DB00418,Q13224,1
DB06266,Q7SID9,0
DB12548,P25101,1
DB07291,P0DOY9,0
DB09209,P41145,1
DB03892,Q9P2N6,0
DB00237,Q9UN88,1
DB08689,P52209,0
DB04265,Q02834,1
DB01890,P43166,0
DB07575,P12497,1
DB01004,Q72LA4,0
DB04855,P35368,1
DB02264,Q59FK2,0
DB03814,P0AEG6,1
DB04411,Q15120,0
DB01437,Q9UN88,1
DB08932,Q13555,0
DB03147,Q51225,1
DB00374,P32745,0
DB12695,P62736,1
DB03442,Q99418,0
DB09295,P35354,1
DB07868,P00521,0
DB14518,P05023,1
DB08318,Q9UE69,0
DB01626,P27338,1
DB07218,P24474,0
DB03668,P08244,1
DB04498,Q8RQP5,0
DB03721,Q64822,1
DB03978,P32722,0
DB00143,P35754,1
DB04782,P21638,0
DB01159,P28472,1
DB04623,Q9HA77,0
DB06728,P02768,1
DB01011,P0C6X7,0
DB00139,Q32P28,1
DB00763,P24666,0
DB01159,P18507,1
DB00675,Q27738,0
DB12695,P67936,1
DB08624,O95477,0
DB11638,P13568,1
DB00858,P00524,0
DB04012,P62942,1
DB11079,Q07955,0
DB06589,P22607,1
DB02810,Q99835,0
DB04697,P00734,1
DB03740,Q6PEY2,0
DB07102,P09960,1
DB02269,Q16832,0
DB00454,P23975,1
DB01113,Q9HB55,0
DB11638,Q8IJC6,1
DB12329,Q9RN59,0
DB04297,Q8WUI4,1
DB01147,Q7Z2W7,0
DB01917,P07550,1
DB04801,Q9Y463,0
DB07763,O14957,1
DB00154,Q04206,0
DB08896,P04049,1
DB02263,P51813,0
DB01240,Q16647,1
DB04576,Q5NUL3,0
DB09147,P69905,1
DB00246,P32004,0
DB00454,P35372,1
DB13857,Q01064,0
DB00772,P06276,1
DB09112,Q5T6L4,0
DB06233,P42345,1
DB08640,O60658,0
DB00237,P14867,1
DB03744,O75380,0
DB00157,P00325,1
DB01211,P20061,0
DB02271,O60551,1
DB05928,P20906,0
DB02509,Q96RI1,1
DB03335,Q98GN8,0
DB12141,P30530,1
DB01785,O75964,0
DB00123,Q8WY07,1
DB02442,O43293,0
DB02701,P00338,1
DB06899,P03007,0
DB08077,P68871,1
DB03828,Q04844,0
DB00567,Q7CRA4,1
DB07630,P56282,0
DB03796,P02689,1
DB01675,Q53728,0
DB00228,P31644,1
DB07168,Q52369,0
DB04646,P83796,1
DB08218,Q6QNK2,0
DB00824,Q07343,1
DB02543,Q8N339,0
DB07506,Q9HB40,1
DB09026,P40859,0
DB04763,P00918,1
DB02696,P02931,0
DB00934,P18089,1
DB09027,P94182,0
DB08690,P00156,1
DB00287,P14207,0
DB14490,Q9NZD4,1
DB08158,Q9FA38,0
DB02637,O75390,1
DB03328,Q8NFJ5,0
DB03814,Q9X9L0,1
DB03330,A9UF02,0
DB00273,P35498,1
DB04793,Q51225,0
DB03258,P19821,1
DB07803,Q96GD3,0
DB02007,Q9X108,1
DB03385,O75460,0
DB04464,P04271,1
DB11148,P30519,0
DB07426,P60472,1
DB02515,O15554,0
DB01268,P16234,1
DB04513,P54317,0
DB01124,Q09428,1
DB01623,Q9BVA1,0
DB11254,P11387,1
DB04115,P44160,0
DB00171,Q92887,1
DB08156,P00918,1
DB03878,O15217,0
DB00818,Q99250,1
DB08143,Q9H2X6,0
DB04315,P15531,1
DB02336,P06576,0
DB12010,Q05655,1
DB04232,O00182,0
DB02143,P29475,1
DB01726,P02774,0
DB01411,Q02817,1
DB01414,P50750,0
DB04841,P0DP25,1
DB07550,P04156,0
DB00312,O00591,1
DB03240,Q15637,0
DB03970,P0AD64,1
DB03069,P24462,0
DB04132,Q03013,1
DB02705,P62826,0
DB07207,P13726,1
DB00705,P42338,0
DB02031,O34453,1
DB04360,P19021,0
DB00824,P30542,1
DB08217,A6PZ59,0
DB00514,P31645,1
DB13934,Q969G3,0
DB01760,Q8WX39,1
DB08091,P06716,0
DB01717,Q96MA6,1
DB02758,P08620,0
DB09295,P51800,1
DB00635,P0A7S9,0
DB08814,P23219,1
DB08126,Q92930,0
DB01256,Q9A1X4,1
DB08166,A9JQL9,0
DB04518,P24941,1
DB00428,P08648,0
DB07031,P13631,1
DB04057,Q60099,0
DB03233,P23919,1
DB08000,P08908,0
DB03316,P03316,1
DB08005,P43235,0
DB07965,P43235,1
DB02511,Q9F0I5,0
DB01403,P08173,1
DB08091,P04118,0
DB02992,O66496,1
DB07380,P23528,0
DB04669,P24941,1
DB00158,P04075,0
DB07328,P27487,1
DB07308,P9WHU1,0
DB00367,P03372,1
DB02768,P10145,0
DB02142,P24630,1
DB02580,P0C0L5,0
DB09099,P31391,1
DB07811,P10845,0
DB08670,P0AE18,1
DB03644,Q99928,0
DB00157,P00367,1
